Student ID,Gender,Race/Ethnicity,Parental Education,Lunch Type,Test Preparation,Study Time per Week,Daily Sleep Duration,Math Score,Reading Score,Writing Score,School Type,Internet Access
3399,female,group D,associate degree,standard,True,4.7,8.4,85.0,64.0,65.0,public,True
3400,male,group D,some college,free/reduced,True,4.8,5.5,70.0,60.0,64.0,public,True
3401,female,group E,bachelor degree,standard,True,9.9,7.7,64.0,61.0,65.0,public,True
3402,male,group A,bachelor degree,free/reduced,False,9.9,8.5,85.0,79.0,46.0,public,True
3403,female,group D,bachelor degree,free/reduced,True,11.9,7.2,79.0,76.0,72.0,public,True
3404,male,group D,master degree,free/reduced,True,6.8,8.3,100.0,73.0,78.0,public,True
3405,female,group B,associate degree,free/reduced,False,21.6,8.5,73.0,56.0,55.0,public,True
3406,male,group E,master degree,standard,True,5.1,6.2,73.0,37.0,78.0,private,True
3407,male,group E,high school,free/reduced,False,9.8,5.6,89.0,98.0,72.0,public,True
3408,male,group E,,standard,True,21.0,7.2,56.0,67.0,54.0,public,True
3409,female,group D,high school,standard,False,7.6,9.4,100.0,50.0,89.0,private,True
3410,male,group D,some college,standard,False,,7.9,76.0,60.0,68.0,public,False
3411,female,group B,some college,standard,False,13.3,6.6,70.0,73.0,,public,True
3412,male,group B,some college,standard,True,3.2,8.1,66.0,86.0,75.0,international,True
3413,female,group C,some college,free/reduced,True,18.6,6.7,74.0,,,public,True
3414,male,group B,some college,standard,True,18.5,6.9,51.0,71.0,81.0,public,True
3415,male,group C,high school,,True,15.9,7.4,73.0,53.0,88.0,public,True
3416,female,group D,some college,free/reduced,True,15.4,6.4,39.0,,55.0,public,
3417,female,group E,associate degree,standard,True,25.0,7.3,51.0,95.0,94.0,public,True
3418,female,group E,,,True,2.7,7.0,75.0,100.0,41.0,public,True
3419,female,group E,high school,free/reduced,False,4.1,7.6,65.0,72.0,,private,True
3420,male,group C,some college,standard,False,12.1,6.1,56.0,75.0,66.0,public,
3421,female,group E,high school,standard,False,7.1,7.5,82.0,84.0,57.0,public,True
3422,male,group B,some college,standard,False,10.9,7.2,73.0,72.0,,public,True
3423,female,group C,high school,free/reduced,False,20.7,6.3,78.0,85.0,,public,True
3424,male,group B,master degree,standard,True,13.6,8.0,48.0,100.0,81.0,public,True
3425,male,group C,bachelor degree,,False,15.4,6.9,65.0,63.0,74.0,public,True
3426,male,group E,master degree,free/reduced,False,2.5,8.2,43.0,49.0,61.0,public,True
3427,female,group C,high school,standard,True,5.3,,78.0,76.0,66.0,public,False
3428,female,group E,some college,free/reduced,False,13.4,7.0,52.0,67.0,,private,True
3429,male,group B,some college,free/reduced,False,,9.6,65.0,63.0,63.0,private,False
3430,female,group B,bachelor degree,free/reduced,False,13.3,5.8,80.0,,44.0,public,True
3431,female,group E,bachelor degree,standard,False,6.1,7.4,67.0,70.0,62.0,public,True
3432,female,group B,associate degree,standard,True,0.0,5.7,61.0,70.0,79.0,public,True
3433,female,group E,,standard,False,7.5,9.3,76.0,75.0,69.0,public,
3434,female,group B,master degree,standard,False,9.2,8.4,64.0,80.0,54.0,public,True
3435,male,group D,master degree,standard,False,9.1,9.4,42.0,70.0,65.0,public,True
3436,male,group D,,standard,True,7.7,7.3,78.0,51.0,74.0,public,True
3437,male,group E,,standard,False,8.3,7.1,89.0,76.0,72.0,public,True
3438,male,group C,bachelor degree,standard,False,18.2,6.8,95.0,69.0,70.0,international,True
3439,female,group C,high school,free/reduced,False,15.4,7.3,62.0,55.0,60.0,public,True
3440,female,group C,bachelor degree,standard,True,11.6,7.5,72.0,90.0,68.0,public,True
3441,female,group A,high school,standard,False,9.2,7.8,35.0,64.0,77.0,public,True
3442,female,group E,high school,standard,False,15.5,5.1,74.0,,82.0,public,True
3443,female,group E,master degree,free/reduced,False,0.7,8.5,76.0,97.0,86.0,public,True
3444,male,group E,some college,free/reduced,True,9.5,7.7,54.0,92.0,78.0,public,True
3445,male,group A,associate degree,standard,False,4.3,7.5,66.0,93.0,74.0,public,False
3446,female,group E,high school,standard,True,,6.6,24.0,86.0,72.0,public,True
3447,male,group D,high school,free/reduced,True,11.4,9.2,76.0,100.0,,public,True
3448,male,group B,some college,standard,True,6.8,7.7,65.0,85.0,69.0,public,True
3449,male,group A,master degree,standard,False,5.7,7.5,77.0,72.0,49.0,public,False
3450,female,group E,master degree,free/reduced,True,13.2,6.7,55.0,,38.0,public,True
3451,male,group E,bachelor degree,standard,False,,6.2,79.0,58.0,63.0,public,False
3452,male,group E,,standard,False,13.3,8.2,43.0,35.0,78.0,public,True
3453,female,group E,associate degree,,True,5.5,,82.0,48.0,80.0,private,False
3454,male,group B,associate degree,free/reduced,False,7.3,,67.0,83.0,,public,
3455,male,group D,,standard,True,4.6,,77.0,100.0,65.0,public,True
3456,male,group C,high school,free/reduced,True,7.5,8.2,84.0,74.0,78.0,public,True
3457,female,group A,some college,free/reduced,True,,4.2,59.0,86.0,58.0,public,True
3458,male,group A,some college,free/reduced,False,12.2,7.4,80.0,72.0,75.0,international,False
3459,female,group A,bachelor degree,standard,False,13.9,7.5,56.0,70.0,72.0,public,True
3460,male,group A,some college,standard,True,14.9,4.0,55.0,84.0,75.0,public,True
3461,female,group A,some college,standard,True,4.9,8.8,58.0,72.0,87.0,public,True
3462,male,group C,some college,standard,False,4.8,8.0,69.0,51.0,61.0,international,True
3463,female,group B,master degree,standard,False,14.4,8.6,76.0,62.0,55.0,private,True
3464,male,group B,master degree,standard,False,14.9,6.6,76.0,59.0,56.0,private,True
3465,male,group C,high school,standard,True,14.1,6.8,98.0,63.0,83.0,public,True
3466,male,group B,bachelor degree,,False,8.8,7.5,80.0,68.0,72.0,public,True
3467,female,group D,bachelor degree,standard,True,17.7,6.8,56.0,75.0,,international,False
3468,male,group B,some college,free/reduced,True,,6.0,75.0,81.0,68.0,public,False
3469,female,group E,associate degree,free/reduced,True,,5.8,55.0,59.0,47.0,private,False
3470,male,group B,some college,free/reduced,True,12.7,,67.0,68.0,69.0,public,True
3471,female,group E,bachelor degree,standard,False,8.4,5.8,82.0,79.0,91.0,public,True
3472,male,group D,high school,free/reduced,True,6.8,7.6,44.0,85.0,83.0,public,True
3473,male,group E,high school,standard,True,15.1,7.9,66.0,62.0,62.0,public,
3474,male,group C,bachelor degree,standard,False,7.1,6.8,50.0,73.0,79.0,international,True
3475,female,group A,associate degree,free/reduced,True,6.4,9.2,45.0,64.0,68.0,private,True
3476,male,group D,high school,standard,False,10.9,4.8,62.0,92.0,93.0,public,False
3477,female,group A,bachelor degree,standard,True,,7.8,52.0,55.0,64.0,public,False
3478,male,group E,high school,free/reduced,True,9.2,8.2,66.0,48.0,57.0,public,True
3479,male,group D,associate degree,free/reduced,False,10.9,6.1,81.0,69.0,69.0,public,True
3480,female,group B,high school,free/reduced,False,,7.9,39.0,76.0,64.0,public,True
3481,female,group E,,free/reduced,False,13.9,6.4,70.0,59.0,62.0,public,True
3482,male,group E,bachelor degree,standard,False,17.2,7.3,73.0,80.0,48.0,public,True
3483,male,group C,high school,free/reduced,False,12.6,5.3,89.0,78.0,60.0,private,True
3484,male,group E,master degree,standard,False,9.5,7.9,86.0,81.0,45.0,public,True
3485,female,group E,some college,standard,False,8.8,7.2,51.0,60.0,,public,True
3486,male,group C,some college,standard,False,7.9,7.2,93.0,100.0,73.0,public,True
3487,male,group E,some college,free/reduced,True,13.7,11.0,68.0,69.0,77.0,public,True
3488,male,group E,high school,free/reduced,True,10.9,8.8,93.0,78.0,73.0,public,False
3489,female,group E,some college,standard,False,13.4,7.5,80.0,80.0,93.0,public,True
3490,female,group D,associate degree,standard,False,8.6,5.3,77.0,92.0,,public,True
3491,male,group C,associate degree,free/reduced,True,13.9,6.5,81.0,100.0,81.0,public,True
3492,female,group A,,standard,False,10.8,5.9,70.0,90.0,57.0,public,True
3493,male,group D,bachelor degree,standard,False,16.3,7.3,56.0,68.0,71.0,public,True
3494,female,group C,bachelor degree,standard,False,12.4,,72.0,52.0,,international,False
3495,male,group E,some college,free/reduced,False,16.7,9.0,60.0,71.0,56.0,private,True
3496,female,group C,master degree,standard,False,9.0,7.4,54.0,72.0,68.0,public,True
3497,female,group E,bachelor degree,free/reduced,False,,8.6,64.0,63.0,100.0,public,True
3498,male,group C,associate degree,free/reduced,False,9.9,5.6,84.0,59.0,54.0,public,True
3499,male,group C,some college,standard,True,4.5,6.1,54.0,75.0,75.0,private,True
3500,female,group B,bachelor degree,standard,False,7.3,8.3,73.0,97.0,60.0,public,True
3501,male,group D,high school,,False,10.6,7.5,68.0,84.0,34.0,international,True
3502,female,group A,bachelor degree,standard,True,10.2,7.5,25.0,98.0,87.0,private,True
3503,male,group C,associate degree,standard,False,20.4,7.8,82.0,78.0,67.0,private,True
3504,female,group A,high school,standard,False,11.4,,84.0,83.0,73.0,public,True
3505,female,group A,some college,standard,True,6.2,6.8,70.0,63.0,83.0,public,False
3506,female,group B,associate degree,standard,False,4.4,6.2,90.0,64.0,71.0,private,True
3507,male,group C,some college,standard,True,3.9,8.7,65.0,64.0,68.0,public,True
3508,male,group B,bachelor degree,standard,False,1.9,7.0,79.0,79.0,91.0,public,True
3509,female,group A,associate degree,standard,False,3.9,6.6,75.0,53.0,93.0,public,True
3510,male,group C,associate degree,free/reduced,True,6.8,8.6,69.0,74.0,72.0,public,True
3511,male,group B,high school,standard,True,17.6,8.6,84.0,37.0,55.0,private,True
3512,female,group E,high school,free/reduced,False,9.4,6.2,49.0,60.0,65.0,public,True
3513,male,group C,bachelor degree,standard,True,11.8,6.9,100.0,85.0,62.0,private,False
3514,male,group C,high school,,False,11.3,5.5,95.0,37.0,74.0,public,True
3515,female,group C,master degree,standard,False,3.5,6.5,84.0,64.0,68.0,public,True
3516,male,group C,master degree,standard,True,4.2,8.6,62.0,69.0,57.0,private,False
3517,female,group C,master degree,free/reduced,False,1.6,6.8,64.0,98.0,37.0,public,True
3518,male,group E,bachelor degree,free/reduced,False,9.2,5.4,90.0,65.0,86.0,public,True
3519,female,group C,bachelor degree,free/reduced,True,9.1,5.4,66.0,67.0,91.0,public,True
3520,male,group C,associate degree,standard,False,12.2,5.8,71.0,83.0,33.0,public,False
3521,female,group A,high school,free/reduced,True,4.0,6.5,75.0,100.0,64.0,international,True
3522,male,group D,some college,standard,False,9.1,8.4,57.0,51.0,68.0,international,
3523,female,group A,bachelor degree,free/reduced,True,6.6,9.5,89.0,56.0,89.0,public,True
3524,male,group D,some college,standard,False,7.8,6.2,78.0,64.0,72.0,private,True
3525,female,group E,high school,standard,True,21.1,5.7,55.0,53.0,63.0,public,True
3526,male,group C,high school,free/reduced,False,10.9,6.3,66.0,76.0,75.0,public,False
3527,female,group E,some college,standard,False,5.3,5.8,77.0,82.0,31.0,public,True
3528,male,group C,some college,standard,False,9.8,6.7,76.0,84.0,64.0,private,True
3529,male,group B,high school,standard,False,12.3,7.7,65.0,61.0,,public,True
3530,male,group D,,free/reduced,True,11.2,5.0,63.0,77.0,54.0,public,True
3531,male,group B,master degree,free/reduced,False,7.9,9.2,57.0,61.0,75.0,private,True
3532,female,group D,,standard,False,,3.9,69.0,38.0,52.0,public,True
3533,female,group D,high school,free/reduced,True,10.1,7.9,72.0,65.0,,public,True
3534,female,group B,some college,standard,False,5.9,6.9,87.0,60.0,85.0,private,True
3535,female,group E,master degree,standard,False,14.6,5.7,69.0,,67.0,public,True
3536,female,group D,high school,standard,False,11.5,6.2,74.0,81.0,67.0,public,True
3537,male,group B,some college,free/reduced,False,,6.9,87.0,73.0,97.0,public,True
3538,male,group D,bachelor degree,free/reduced,True,5.9,7.3,81.0,46.0,49.0,public,True
3539,male,group B,associate degree,free/reduced,False,16.1,7.9,81.0,100.0,87.0,public,True
3540,female,group A,high school,standard,False,12.6,7.3,67.0,68.0,72.0,public,True
3541,female,group B,high school,standard,False,8.3,7.2,72.0,66.0,70.0,international,True
3542,male,group E,some college,standard,False,7.9,7.2,100.0,,78.0,private,False
3543,male,group D,master degree,standard,True,14.6,9.3,81.0,78.0,61.0,public,True
3544,male,group A,master degree,free/reduced,True,15.7,10.1,59.0,90.0,60.0,private,True
3545,male,group C,bachelor degree,standard,False,9.0,4.3,69.0,79.0,69.0,public,True
3546,male,group B,associate degree,free/reduced,False,14.2,7.9,44.0,50.0,81.0,public,True
3547,female,group B,master degree,free/reduced,False,7.1,7.8,88.0,75.0,83.0,public,True
3548,female,group D,bachelor degree,standard,True,,9.0,75.0,96.0,72.0,public,True
3549,female,group B,high school,free/reduced,True,18.1,7.8,87.0,59.0,64.0,public,True
3550,male,group D,master degree,standard,False,8.0,8.4,81.0,87.0,57.0,public,False
3551,male,group E,high school,standard,True,,6.6,58.0,75.0,61.0,public,True
3552,female,group D,,standard,False,0.0,7.0,70.0,77.0,49.0,private,True
3553,female,group E,some college,,True,3.0,5.7,82.0,100.0,,public,True
3554,female,group D,associate degree,free/reduced,False,12.6,,75.0,54.0,68.0,public,True
3555,male,group B,high school,standard,True,10.5,6.2,72.0,78.0,62.0,public,True
3556,male,group E,high school,standard,True,17.5,10.1,73.0,66.0,61.0,public,
3557,male,group D,bachelor degree,free/reduced,True,11.3,5.3,82.0,86.0,62.0,public,True
3558,female,group D,some college,standard,True,,8.6,64.0,67.0,86.0,public,True
3559,male,group D,,standard,False,12.7,6.5,44.0,83.0,78.0,private,True
3560,female,group C,high school,standard,False,11.3,6.9,76.0,73.0,69.0,public,True
3561,male,group C,high school,standard,False,7.1,6.8,76.0,76.0,71.0,public,True
3562,female,group C,associate degree,free/reduced,False,3.9,7.4,54.0,71.0,72.0,private,True
3563,female,group C,associate degree,standard,False,9.9,10.3,82.0,67.0,75.0,public,True
3564,female,group D,high school,standard,False,16.0,6.3,30.0,86.0,75.0,public,False
3565,male,group A,high school,standard,True,10.0,5.9,60.0,69.0,59.0,public,True
3566,female,group D,high school,standard,True,3.5,5.5,73.0,65.0,64.0,private,True
3567,female,group E,high school,free/reduced,False,5.3,6.7,67.0,53.0,100.0,private,True
3568,male,group D,some college,free/reduced,False,9.0,8.8,63.0,66.0,73.0,private,True
3569,male,group E,associate degree,standard,False,15.4,8.2,80.0,57.0,76.0,public,True
3570,male,group C,,free/reduced,False,9.3,,62.0,67.0,64.0,public,True
3571,male,group C,bachelor degree,standard,False,10.1,,57.0,84.0,,public,True
3572,female,group C,some college,standard,True,6.5,7.5,58.0,60.0,75.0,public,
3573,female,group A,bachelor degree,free/reduced,False,7.6,6.1,63.0,,71.0,private,True
3574,male,group D,some college,standard,False,10.2,5.0,88.0,49.0,76.0,private,True
3575,female,group D,bachelor degree,standard,False,6.5,5.5,65.0,80.0,66.0,private,False
3576,female,group C,high school,standard,True,7.3,7.4,87.0,73.0,45.0,private,False
3577,male,group E,high school,standard,True,9.4,,71.0,85.0,51.0,public,False
3578,female,group E,some college,standard,False,12.9,7.9,64.0,61.0,,public,True
3579,female,group B,associate degree,free/reduced,True,,4.9,51.0,92.0,49.0,public,True
3580,male,group D,high school,standard,False,13.2,7.0,72.0,68.0,77.0,public,True
3581,female,group B,,standard,False,,9.5,78.0,63.0,59.0,public,True
3582,male,group D,some college,standard,True,7.6,7.9,79.0,67.0,51.0,public,True
3583,female,group C,some college,standard,True,10.1,,71.0,59.0,94.0,private,False
3584,female,group D,high school,standard,False,4.5,5.2,82.0,85.0,72.0,public,True
3585,male,group D,high school,standard,True,17.3,,69.0,54.0,63.0,public,True
3586,male,group B,master degree,free/reduced,False,8.7,7.3,56.0,71.0,80.0,international,True
3587,male,group A,master degree,standard,True,13.5,8.4,73.0,84.0,43.0,public,True
3588,female,group B,bachelor degree,free/reduced,False,,7.1,59.0,67.0,100.0,public,True
3589,female,group C,associate degree,free/reduced,True,11.4,7.9,75.0,60.0,69.0,public,True
3590,female,group E,master degree,standard,False,7.3,7.0,67.0,45.0,,international,True
3591,male,group A,master degree,standard,False,8.9,7.9,52.0,78.0,,public,True
3592,male,group A,bachelor degree,standard,True,4.4,,90.0,58.0,97.0,public,True
3593,female,group A,master degree,standard,False,,10.4,80.0,62.0,100.0,public,True
3594,male,group B,bachelor degree,free/reduced,False,17.1,4.8,60.0,70.0,63.0,public,True
3595,male,group E,high school,free/reduced,True,10.8,5.8,87.0,73.0,65.0,public,True
3596,male,group C,bachelor degree,free/reduced,True,2.1,7.2,20.0,79.0,87.0,public,True
3597,female,group C,some college,free/reduced,True,0.0,9.3,77.0,71.0,64.0,public,True
3598,female,group B,associate degree,standard,True,4.9,9.8,69.0,74.0,67.0,public,True
3599,male,group C,some college,standard,False,11.2,7.2,79.0,54.0,66.0,public,True
3600,female,group C,some college,free/reduced,False,17.7,8.5,80.0,84.0,,public,True
3601,male,group D,master degree,standard,True,4.5,7.2,78.0,45.0,94.0,public,False
3602,male,group C,high school,standard,False,4.9,6.2,53.0,72.0,75.0,public,True
